"ANO / MÊS","UF","NOME MUNICÍPIO","LINGUAGEM CIDADÃ","VALOR TRANSFERIDO"
2019-08-01,"SE","SANTA LUZIA DO ITANHY","FPM - CF art. 159",881873.96
2019-08-01,"SE","SANTA ROSA DE LIMA","FPM - CF art. 159",529124.4
2019-08-01,"SE","SANTANA DO SAO FRANCISCO","FPM - CF art. 159",529124.4
2019-08-01,"SE","SANTO AMARO DAS BROTAS","FPM - CF art. 159",705499.19
2019-08-01,"SE","SAO CRISTOVAO","FPM - CF art. 159",2469247.07
2019-08-01,"SE","SAO DOMINGOS","FPM - CF art. 159",705499.19
2019-08-01,"SE","SAO FRANCISCO","FPM - CF art. 159",529124.4
2019-08-01,"SE","SAO MIGUEL DO ALEIXO","FPM - CF art. 159",529124.4
2019-08-01,"SE","SIMAO DIAS","FPM - CF art. 159",1587373.12
2019-08-01,"SE","SIRIRI","FPM - CF art. 159",529124.4
2019-08-01,"SE","TELHA","FPM - CF art. 159",529124.4
2019-08-01,"SE","TOBIAS BARRETO","FPM - CF art. 159",1940122.69
2019-08-01,"SE","TOMAR DO GERU","FPM - CF art. 159",705499.19
2019-08-01,"SE","UMBAUBA","FPM - CF art. 159",1234623.42
2019-09-01,"SE","AMPARO DE SAO FRANCISCO","FPM - CF art. 159",470998.76
2019-09-01,"SE","AQUIDABA","FPM - CF art. 159",941997.45
2019-09-01,"SE","ARACAJU","FPM - CF art. 159",17398594.45
2019-09-01,"SE","ARAUA","FPM - CF art. 159",627998.31
2019-09-01,"SE","AREIA BRANCA","FPM - CF art. 159",941997.45
2019-09-01,"SE","BARRA DOS COQUEIROS","FPM - CF art. 159",1098997.06
2019-09-01,"SE","BOQUIM","FPM - CF art. 159",1098997.06
2019-09-01,"SE","BREJO GRANDE","FPM - CF art. 159",470998.76
2019-09-01,"SE","CAMPO DO BRITO","FPM - CF art. 159",941997.45
2019-09-01,"SE","CANHOBA","FPM - CF art. 159",470998.76
2019-09-01,"SE","CANINDE DE SAO FRANCISCO","FPM - CF art. 159",1098997.06
2019-09-01,"SE","CAPELA","FPM - CF art. 159",1255996.6
2019-09-01,"SE","CARIRA","FPM - CF art. 159",941997.45
2019-09-01,"SE","CARMOPOLIS","FPM - CF art. 159",784997.89
2019-09-01,"SE","CEDRO DE SAO JOAO","FPM - CF art. 159",470998.76
2019-09-01,"SE","CRISTINAPOLIS","FPM - CF art. 159",941997.45
2019-09-01,"SE","CUMBE","FPM - CF art. 159",470998.76
2019-09-01,"SE","DIVINA PASTORA","FPM - CF art. 159",470998.76
2019-09-01,"SE","ESTANCIA","FPM - CF art. 159",1883994.9
2019-09-01,"SE","FEIRA NOVA","FPM - CF art. 159",470998.76
2019-09-01,"SE","FREI PAULO","FPM - CF art. 159",784997.89
2019-09-01,"SE","GARARU","FPM - CF art. 159",627998.31
2019-09-01,"SE","GENERAL MAYNARD","FPM - CF art. 159",470998.76
2019-09-01,"SE","GRACHO CARDOSO","FPM - CF art. 159",470998.76
2019-09-01,"SE","ILHA DAS FLORES","FPM - CF art. 159",470998.76
2019-09-01,"SE","INDIAROBA","FPM - CF art. 159",941997.45
2019-09-01,"SE","ITABAIANA","FPM - CF art. 159",2354993.63
2019-09-01,"SE","ITABAIANINHA","FPM - CF art. 159",1412996.18
2019-09-01,"SE","ITABI","FPM - CF art. 159",470998.76
2019-09-01,"SE","ITAPORANGA D'AJUDA","FPM - CF art. 159",1255996.6
2019-09-01,"SE","JAPARATUBA","FPM - CF art. 159",941997.45
2019-09-01,"SE","JAPOATA","FPM - CF art. 159",627998.31
2019-09-01,"SE","LAGARTO","FPM - CF art. 159",2511993.21
2019-09-01,"SE","LARANJEIRAS","FPM - CF art. 159",1098997.06
2019-09-01,"SE","MACAMBIRA","FPM - CF art. 159",470998.76
2019-09-01,"SE","MALHADA DOS BOIS","FPM - CF art. 159",470998.76
2019-09-01,"SE","MALHADOR","FPM - CF art. 159",627998.31
2019-09-01,"SE","MARUIM","FPM - CF art. 159",941997.45
2019-09-01,"SE","MOITA BONITA","FPM - CF art. 159",627998.31
2019-09-01,"SE","MONTE ALEGRE DE SERGIPE","FPM - CF art. 159",784997.89
2019-09-01,"SE","MURIBECA","FPM - CF art. 159",470998.76
2019-09-01,"SE","NEOPOLIS","FPM - CF art. 159",941997.45
2019-09-01,"SE","NOSSA SENHORA APARECIDA","FPM - CF art. 159",470998.76
2019-09-01,"SE","NOSSA SENHORA DA GLORIA","FPM - CF art. 159",1255996.6
2019-09-01,"SE","NOSSA SENHORA DAS DORES","FPM - CF art. 159",1098997.06
2019-09-01,"SE","NOSSA SENHORA DE LOURDES","FPM - CF art. 159",470998.76
2019-09-01,"SE","NOSSA SENHORA DO SOCORRO","FPM - CF art. 159",5032307.77
2019-09-01,"SE","PACATUBA","FPM - CF art. 159",784997.89
2019-09-01,"SE","PEDRA MOLE","FPM - CF art. 159",470998.76
2019-09-01,"SE","PEDRINHAS","FPM - CF art. 159",470998.76
2019-09-01,"SE","PINHAO","FPM - CF art. 159",470998.76
2019-09-01,"SE","PIRAMBU","FPM - CF art. 159",470998.76
2019-09-01,"SE","POCO REDONDO","FPM - CF art. 159",1255996.6
2019-09-01,"SE","POCO VERDE","FPM - CF art. 159",941997.45
2019-09-01,"SE","PORTO DA FOLHA","FPM - CF art. 159",1098997.06
2019-09-01,"SE","PROPRIA","FPM - CF art. 159",1098997.06
2019-09-01,"SE","RIACHAO DO DANTAS","FPM - CF art. 159",941997.45
2019-09-01,"SE","RIACHUELO","FPM - CF art. 159",627998.31
2019-09-01,"SE","RIBEIROPOLIS","FPM - CF art. 159",941997.45
2019-09-01,"SE","ROSARIO DO CATETE","FPM - CF art. 159",627998.31
2019-09-01,"SE","SALGADO","FPM - CF art. 159",941997.45
2019-09-01,"SE","SANTA LUZIA DO ITANHY","FPM - CF art. 159",784997.89
2019-09-01,"SE","SANTA ROSA DE LIMA","FPM - CF art. 159",470998.76
2019-09-01,"SE","SANTANA DO SAO FRANCISCO","FPM - CF art. 159",470998.76
2019-09-01,"SE","SANTO AMARO DAS BROTAS","FPM - CF art. 159",627998.31
2019-09-01,"SE","SAO CRISTOVAO","FPM - CF art. 159",2197994.05
2019-09-01,"SE","SAO DOMINGOS","FPM - CF art. 159",627998.31
2019-09-01,"SE","SAO FRANCISCO","FPM - CF art. 159",470998.76
2019-09-01,"SE","SAO MIGUEL DO ALEIXO","FPM - CF art. 159",470998.76
2019-09-01,"SE","SIMAO DIAS","FPM - CF art. 159",1412996.18
2019-09-01,"SE","SIRIRI","FPM - CF art. 159",470998.76
2019-09-01,"SE","TELHA","FPM - CF art. 159",470998.76
2019-09-01,"SE","TOBIAS BARRETO","FPM - CF art. 159",1726995.33
2019-09-01,"SE","TOMAR DO GERU","FPM - CF art. 159",627998.31
2019-09-01,"SE","UMBAUBA","FPM - CF art. 159",1098996.9
2019-10-01,"SE","AMPARO DE SAO FRANCISCO","FPM - CF art. 159",433615.52
2019-10-01,"SE","AQUIDABA","FPM - CF art. 159",867231
2019-10-01,"SE","ARACAJU","FPM - CF art. 159",16017665.68
2019-10-01,"SE","ARAUA","FPM - CF art. 159",578154.01
2019-10-01,"SE","AREIA BRANCA","FPM - CF art. 159",867231
2019-10-01,"SE","BARRA DOS COQUEIROS","FPM - CF art. 159",1011769.49
2019-10-01,"SE","BOQUIM","FPM - CF art. 159",1011769.49
2019-10-01,"SE","BREJO GRANDE","FPM - CF art. 159",433615.52
2019-10-01,"SE","CAMPO DO BRITO","FPM - CF art. 159",867231
2019-10-01,"SE","CANHOBA","FPM - CF art. 159",433615.52
2019-10-01,"SE","CANINDE DE SAO FRANCISCO","FPM - CF art. 159",1011769.49
2019-10-01,"SE","CAPELA","FPM - CF art. 159",1156307.99
2019-10-01,"SE","CARIRA","FPM - CF art. 159",867231
2019-10-01,"SE","CARMOPOLIS","FPM - CF art. 159",722692.51
2019-10-01,"SE","CEDRO DE SAO JOAO","FPM - CF art. 159",433615.52
2019-10-01,"SE","CRISTINAPOLIS","FPM - CF art. 159",867231
2019-10-01,"SE","CUMBE","FPM - CF art. 159",433615.52
2019-10-01,"SE","DIVINA PASTORA","FPM - CF art. 159",433615.52
2019-10-01,"SE","ESTANCIA","FPM - CF art. 159",1734461.97
2019-10-01,"SE","FEIRA NOVA","FPM - CF art. 159",433615.52
2019-10-01,"SE","FREI PAULO","FPM - CF art. 159",722692.51
2019-10-01,"SE","GARARU","FPM - CF art. 159",578154.01
2019-10-01,"SE","GENERAL MAYNARD","FPM - CF art. 159",433615.52
2019-10-01,"SE","GRACHO CARDOSO","FPM - CF art. 159",433615.52
2019-10-01,"SE","ILHA DAS FLORES","FPM - CF art. 159",433615.52
2019-10-01,"SE","INDIAROBA","FPM - CF art. 159",867231
2019-10-01,"SE","ITABAIANA","FPM - CF art. 159",2168077.46
2019-10-01,"SE","ITABAIANINHA","FPM - CF art. 159",1300846.5
2019-10-01,"SE","ITABI","FPM - CF art. 159",433615.52
2019-10-01,"SE","ITAPORANGA D'AJUDA","FPM - CF art. 159",1156307.99
2019-10-01,"SE","JAPARATUBA","FPM - CF art. 159",867231
2019-10-01,"SE","JAPOATA","FPM - CF art. 159",578154.01
2019-10-01,"SE","LAGARTO","FPM - CF art. 159",2312615.96
2019-10-01,"SE","LARANJEIRAS","FPM - CF art. 159",1011769.49
2019-10-01,"SE","MACAMBIRA","FPM - CF art. 159",433615.52
2019-10-01,"SE","MALHADA DOS BOIS","FPM - CF art. 159",433615.52
2019-10-01,"SE","MALHADOR","FPM - CF art. 159",578154.01
2019-10-01,"SE","MARUIM","FPM - CF art. 159",867231
2019-10-01,"SE","MOITA BONITA","FPM - CF art. 159",578154.01
2019-10-01,"SE","MONTE ALEGRE DE SERGIPE","FPM - CF art. 159",722692.51
2019-10-01,"SE","MURIBECA","FPM - CF art. 159",433615.52
2019-10-01,"SE","NEOPOLIS","FPM - CF art. 159",867231
2019-10-01,"SE","NOSSA SENHORA APARECIDA","FPM - CF art. 159",433615.52
2019-10-01,"SE","NOSSA SENHORA DA GLORIA","FPM - CF art. 159",1156307.99
2019-10-01,"SE","NOSSA SENHORA DAS DORES","FPM - CF art. 159",1011769.49
2019-10-01,"SE","NOSSA SENHORA DE LOURDES","FPM - CF art. 159",433615.52
2019-10-01,"SE","NOSSA SENHORA DO SOCORRO","FPM - CF art. 159",4632892.85
2019-10-01,"SE","PACATUBA","FPM - CF art. 159",722692.51
2019-10-01,"SE","PEDRA MOLE","FPM - CF art. 159",433615.52
2019-10-01,"SE","PEDRINHAS","FPM - CF art. 159",433615.52
2019-10-01,"SE","PINHAO","FPM - CF art. 159",433615.52
2019-10-01,"SE","PIRAMBU","FPM - CF art. 159",433615.52
2019-10-01,"SE","POCO REDONDO","FPM - CF art. 159",1156307.99
2019-10-01,"SE","POCO VERDE","FPM - CF art. 159",867231
2019-10-01,"SE","PORTO DA FOLHA","FPM - CF art. 159",1011769.49
2019-10-01,"SE","PROPRIA","FPM - CF art. 159",1011769.49
2019-10-01,"SE","RIACHAO DO DANTAS","FPM - CF art. 159",867231
2019-10-01,"SE","RIACHUELO","FPM - CF art. 159",578154.01
2019-10-01,"SE","RIBEIROPOLIS","FPM - CF art. 159",867231
2019-10-01,"SE","ROSARIO DO CATETE","FPM - CF art. 159",578154.01
2019-10-01,"SE","SALGADO","FPM - CF art. 159",867231
2019-10-01,"SE","SANTA LUZIA DO ITANHY","FPM - CF art. 159",722692.51
2019-10-01,"SE","SANTA ROSA DE LIMA","FPM - CF art. 159",433615.52
2019-10-01,"SE","SANTANA DO SAO FRANCISCO","FPM - CF art. 159",433615.52
2019-10-01,"SE","SANTO AMARO DAS BROTAS","FPM - CF art. 159",578154.01
2019-10-01,"SE","SAO CRISTOVAO","FPM - CF art. 159",2023538.95
2019-10-01,"SE","SAO DOMINGOS","FPM - CF art. 159",578154.01
2019-10-01,"SE","SAO FRANCISCO","FPM - CF art. 159",433615.52
2019-10-01,"SE","SAO MIGUEL DO ALEIXO","FPM - CF art. 159",433615.52
2019-10-01,"SE","SIMAO DIAS","FPM - CF art. 159",1300846.5
2019-10-01,"SE","SIRIRI","FPM - CF art. 159",433615.52
2019-10-01,"SE","TELHA","FPM - CF art. 159",433615.52
2019-10-01,"SE","TOBIAS BARRETO","FPM - CF art. 159",1589923.47
2019-10-01,"SE","TOMAR DO GERU","FPM - CF art. 159",578154.01
2019-10-01,"SE","UMBAUBA","FPM - CF art. 159",1011769.52
2019-11-01,"SE","AMPARO DE SAO FRANCISCO","FPM - CF art. 159",588478.29
2019-11-01,"SE","AQUIDABA","FPM - CF art. 159",1176956.56
2019-11-01,"SE","ARACAJU","FPM - CF art. 159",21738264.35
2019-11-01,"SE","ARAUA","FPM - CF art. 159",784637.72
2019-11-01,"SE","AREIA BRANCA","FPM - CF art. 159",1176956.56
2019-11-01,"SE","BARRA DOS COQUEIROS","FPM - CF art. 159",1373115.97
2019-11-01,"SE","BOQUIM","FPM - CF art. 159",1373115.97
2019-11-01,"SE","BREJO GRANDE","FPM - CF art. 159",588478.29
2019-11-01,"SE","CAMPO DO BRITO","FPM - CF art. 159",1176956.56
2019-11-01,"SE","CANHOBA","FPM - CF art. 159",588478.29
2019-11-01,"SE","CANINDE DE SAO FRANCISCO","FPM - CF art. 159",1373115.97
2019-11-01,"SE","CAPELA","FPM - CF art. 159",1569275.4
2019-11-01,"SE","CARIRA","FPM - CF art. 159",1176956.56
2019-11-01,"SE","CARMOPOLIS","FPM - CF art. 159",980797.14
2019-11-01,"SE","CEDRO DE SAO JOAO","FPM - CF art. 159",588478.29
2019-11-01,"SE","CRISTINAPOLIS","FPM - CF art. 159",1176956.56
2019-11-01,"SE","CUMBE","FPM - CF art. 159",588478.29
2019-11-01,"SE","DIVINA PASTORA","FPM - CF art. 159",588478.29
2019-11-01,"SE","ESTANCIA","FPM - CF art. 159",2353913.1
2019-11-01,"SE","FEIRA NOVA","FPM - CF art. 159",588478.29
2019-11-01,"SE","FREI PAULO","FPM - CF art. 159",980797.14
2019-11-01,"SE","GARARU","FPM - CF art. 159",784637.72
2019-11-01,"SE","GENERAL MAYNARD","FPM - CF art. 159",588478.29
2019-11-01,"SE","GRACHO CARDOSO","FPM - CF art. 159",588478.29
2019-11-01,"SE","ILHA DAS FLORES","FPM - CF art. 159",588478.29
2019-11-01,"SE","INDIAROBA","FPM - CF art. 159",1176956.56
2019-11-01,"SE","ITABAIANA","FPM - CF art. 159",2942391.36
2019-11-01,"SE","ITABAIANINHA","FPM - CF art. 159",1765434.82
2019-11-01,"SE","ITABI","FPM - CF art. 159",588478.29
2019-11-01,"SE","ITAPORANGA D'AJUDA","FPM - CF art. 159",1569275.4
2019-11-01,"SE","JAPARATUBA","FPM - CF art. 159",1176956.56
2019-11-01,"SE","JAPOATA","FPM - CF art. 159",784637.72
2019-11-01,"SE","LAGARTO","FPM - CF art. 159",3138550.77
2019-11-01,"SE","LARANJEIRAS","FPM - CF art. 159",1373115.97
2019-11-01,"SE","MACAMBIRA","FPM - CF art. 159",588478.29
2019-11-01,"SE","MALHADA DOS BOIS","FPM - CF art. 159",588478.29
2019-11-01,"SE","MALHADOR","FPM - CF art. 159",784637.72
2019-11-01,"SE","MARUIM","FPM - CF art. 159",1176956.56
2019-11-01,"SE","MOITA BONITA","FPM - CF art. 159",784637.72
2019-11-01,"SE","MONTE ALEGRE DE SERGIPE","FPM - CF art. 159",980797.14
2019-11-01,"SE","MURIBECA","FPM - CF art. 159",588478.29
2019-11-01,"SE","NEOPOLIS","FPM - CF art. 159",1176956.56
2019-11-01,"SE","NOSSA SENHORA APARECIDA","FPM - CF art. 159",588478.29
2019-11-01,"SE","NOSSA SENHORA DA GLORIA","FPM - CF art. 159",1569275.4
2019-11-01,"SE","NOSSA SENHORA DAS DORES","FPM - CF art. 159",1373115.97
2019-11-01,"SE","NOSSA SENHORA DE LOURDES","FPM - CF art. 159",588478.29
2019-11-01,"SE","NOSSA SENHORA DO SOCORRO","FPM - CF art. 159",6287498.49
2019-11-01,"SE","PACATUBA","FPM - CF art. 159",980797.14
2019-11-01,"SE","PEDRA MOLE","FPM - CF art. 159",588478.29
2019-11-01,"SE","PEDRINHAS","FPM - CF art. 159",588478.29
2019-11-01,"SE","PINHAO","FPM - CF art. 159",588478.29
2019-11-01,"SE","PIRAMBU","FPM - CF art. 159",588478.29
2019-11-01,"SE","POCO REDONDO","FPM - CF art. 159",1569275.4
2019-11-01,"SE","POCO VERDE","FPM - CF art. 159",1176956.56
2019-11-01,"SE","PORTO DA FOLHA","FPM - CF art. 159",1373115.97
2019-11-01,"SE","PROPRIA","FPM - CF art. 159",1373115.97
2019-11-01,"SE","RIACHAO DO DANTAS","FPM - CF art. 159",1176956.56
2019-11-01,"SE","RIACHUELO","FPM - CF art. 159",784637.72
2019-11-01,"SE","RIBEIROPOLIS","FPM - CF art. 159",1176956.56
2019-11-01,"SE","ROSARIO DO CATETE","FPM - CF art. 159",784637.72
2019-11-01,"SE","SALGADO","FPM - CF art. 159",1176956.56
2019-11-01,"SE","SANTA LUZIA DO ITANHY","FPM - CF art. 159",980797.14
2019-11-01,"SE","SANTA ROSA DE LIMA","FPM - CF art. 159",588478.29
2019-11-01,"SE","SANTANA DO SAO FRANCISCO","FPM - CF art. 159",588478.29
2019-11-01,"SE","SANTO AMARO DAS BROTAS","FPM - CF art. 159",784637.72
2019-11-01,"SE","SAO CRISTOVAO","FPM - CF art. 159",2746231.94
2019-11-01,"SE","SAO DOMINGOS","FPM - CF art. 159",784637.72
2019-11-01,"SE","SAO FRANCISCO","FPM - CF art. 159",588478.29
2019-11-01,"SE","SAO MIGUEL DO ALEIXO","FPM - CF art. 159",588478.29
2019-11-01,"SE","SIMAO DIAS","FPM - CF art. 159",1765434.82
2019-11-01,"SE","SIRIRI","FPM - CF art. 159",588478.29
2019-11-01,"SE","TELHA","FPM - CF art. 159",588478.29
2019-11-01,"SE","TOBIAS BARRETO","FPM - CF art. 159",2157753.67
2019-11-01,"SE","TOMAR DO GERU","FPM - CF art. 159",784637.72
2019-11-01,"SE","UMBAUBA","FPM - CF art. 159",1373115.69
2019-12-01,"SE","AMPARO DE SAO FRANCISCO","FPM - CF art. 159",1078258.09
2019-12-01,"SE","AQUIDABA","FPM - CF art. 159",2156516.17
2019-12-01,"SE","ARACAJU","FPM - CF art. 159",39830628.16
2019-12-01,"SE","ARAUA","FPM - CF art. 159",1437677.46
2019-12-01,"SE","AREIA BRANCA","FPM - CF art. 159",2156516.17
2019-12-01,"SE","BARRA DOS COQUEIROS","FPM - CF art. 159",2515935.53
2019-12-01,"SE","BOQUIM","FPM - CF art. 159",2515935.53
2019-12-01,"SE","BREJO GRANDE","FPM - CF art. 159",1078258.09
2019-12-01,"SE","CAMPO DO BRITO","FPM - CF art. 159",2156516.17
2019-12-01,"SE","CANHOBA","FPM - CF art. 159",1078258.09
2019-12-01,"SE","CANINDE DE SAO FRANCISCO","FPM - CF art. 159",2515935.53
2019-12-01,"SE","CAPELA","FPM - CF art. 159",2875354.89
2019-12-01,"SE","CARIRA","FPM - CF art. 159",2156516.17
2019-12-01,"SE","CARMOPOLIS","FPM - CF art. 159",1797096.81
2019-12-01,"SE","CEDRO DE SAO JOAO","FPM - CF art. 159",1078258.09
2019-12-01,"SE","CRISTINAPOLIS","FPM - CF art. 159",2156516.17
2019-12-01,"SE","CUMBE","FPM - CF art. 159",1078258.09
2019-12-01,"SE","DIVINA PASTORA","FPM - CF art. 159",1078258.09
2019-12-01,"SE","ESTANCIA","FPM - CF art. 159",4313032.31
2019-12-01,"SE","FEIRA NOVA","FPM - CF art. 159",1078258.09
2019-12-01,"SE","FREI PAULO","FPM - CF art. 159",1797096.81
2019-12-01,"SE","GARARU","FPM - CF art. 159",1437677.46
2019-12-01,"SE","GENERAL MAYNARD","FPM - CF art. 159",1078258.09
2019-12-01,"SE","GRACHO CARDOSO","FPM - CF art. 159",1078258.09
2019-12-01,"SE","ILHA DAS FLORES","FPM - CF art. 159",1078258.09
2019-12-01,"SE","INDIAROBA","FPM - CF art. 159",2156516.17
2019-12-01,"SE","ITABAIANA","FPM - CF art. 159",5391290.38
2019-12-01,"SE","ITABAIANINHA","FPM - CF art. 159",3234774.24
2019-12-01,"SE","ITABI","FPM - CF art. 159",1078258.09
2019-12-01,"SE","ITAPORANGA D'AJUDA","FPM - CF art. 159",2875354.89
2019-12-01,"SE","JAPARATUBA","FPM - CF art. 159",2156516.17
2019-12-01,"SE","JAPOATA","FPM - CF art. 159",1437677.46
2019-12-01,"SE","LAGARTO","FPM - CF art. 159",5750709.74
2019-12-01,"SE","LARANJEIRAS","FPM - CF art. 159",2515935.53
2019-12-01,"SE","MACAMBIRA","FPM - CF art. 159",1078258.09
2019-12-01,"SE","MALHADA DOS BOIS","FPM - CF art. 159",1078258.09
2019-12-01,"SE","MALHADOR","FPM - CF art. 159",1437677.46
2019-12-01,"SE","MARUIM","FPM - CF art. 159",2156516.17
2019-12-01,"SE","MOITA BONITA","FPM - CF art. 159",1437677.46
2019-12-01,"SE","MONTE ALEGRE DE SERGIPE","FPM - CF art. 159",1797096.81
2019-12-01,"SE","MURIBECA","FPM - CF art. 159",1078258.09
2019-12-01,"SE","NEOPOLIS","FPM - CF art. 159",2156516.17
2019-12-01,"SE","NOSSA SENHORA APARECIDA","FPM - CF art. 159",1078258.09
2019-12-01,"SE","NOSSA SENHORA DA GLORIA","FPM - CF art. 159",2875354.89
2019-12-01,"SE","NOSSA SENHORA DAS DORES","FPM - CF art. 159",2515935.53
2019-12-01,"SE","NOSSA SENHORA DE LOURDES","FPM - CF art. 159",1078258.09
2019-12-01,"SE","NOSSA SENHORA DO SOCORRO","FPM - CF art. 159",11520469.61
2019-12-01,"SE","PACATUBA","FPM - CF art. 159",1797096.81
2019-12-01,"SE","PEDRA MOLE","FPM - CF art. 159",1078258.09
2019-12-01,"SE","PEDRINHAS","FPM - CF art. 159",1078258.09
2019-12-01,"SE","PINHAO","FPM - CF art. 159",1078258.09
2019-12-01,"SE","PIRAMBU","FPM - CF art. 159",1078258.09
2019-12-01,"SE","POCO REDONDO","FPM - CF art. 159",2875354.89
2019-12-01,"SE","POCO VERDE","FPM - CF art. 159",2156516.17
2019-12-01,"SE","PORTO DA FOLHA","FPM - CF art. 159",2515935.53
2019-12-01,"SE","PROPRIA","FPM - CF art. 159",2515935.53
2019-12-01,"SE","RIACHAO DO DANTAS","FPM - CF art. 159",2156516.17
2019-12-01,"SE","RIACHUELO","FPM - CF art. 159",1437677.46
2019-12-01,"SE","RIBEIROPOLIS","FPM - CF art. 159",2156516.17
2019-12-01,"SE","ROSARIO DO CATETE","FPM - CF art. 159",1437677.46
2019-12-01,"SE","SALGADO","FPM - CF art. 159",2156516.17
2019-12-01,"SE","SANTA LUZIA DO ITANHY","FPM - CF art. 159",1797096.81
2019-12-01,"SE","SANTA ROSA DE LIMA","FPM - CF art. 159",1078258.09
2019-12-01,"SE","SANTANA DO SAO FRANCISCO","FPM - CF art. 159",1078258.09
2019-12-01,"SE","SANTO AMARO DAS BROTAS","FPM - CF art. 159",1437677.46
2019-12-01,"SE","SAO CRISTOVAO","FPM - CF art. 159",5031871.04
2019-12-01,"SE","SAO DOMINGOS","FPM - CF art. 159",1437677.46
2019-12-01,"SE","SAO FRANCISCO","FPM - CF art. 159",1078258.09
2019-12-01,"SE","SAO MIGUEL DO ALEIXO","FPM - CF art. 159",1078258.09
2019-12-01,"SE","SIMAO DIAS","FPM - CF art. 159",3234774.24
2019-12-01,"SE","SIRIRI","FPM - CF art. 159",1078258.09
2019-12-01,"SE","TELHA","FPM - CF art. 159",1078258.09
2019-12-01,"SE","TOBIAS BARRETO","FPM - CF art. 159",3953612.92
2019-12-01,"SE","TOMAR DO GERU","FPM - CF art. 159",1437677.46
2019-12-01,"SE","UMBAUBA","FPM - CF art. 159",2515935.71
2020-01-01,"SE","AMPARO DE SAO FRANCISCO","FPM - CF art. 159",234012.81
2020-01-01,"SE","AQUIDABA","FPM - CF art. 159",468025.62
2020-01-01,"SE","ARACAJU","FPM - CF art. 159",8696436.55
2020-01-01,"SE","ARAUA","FPM - CF art. 159",312017.09
2020-01-01,"SE","AREIA BRANCA","FPM - CF art. 159",468025.62
2020-01-01,"SE","BARRA DOS COQUEIROS","FPM - CF art. 159",546029.9
2020-01-01,"SE","BOQUIM","FPM - CF art. 159",546029.9
2020-01-01,"SE","BREJO GRANDE","FPM - CF art. 159",234012.81
2020-01-01,"SE","CAMPO DO BRITO","FPM - CF art. 159",468025.62
2020-01-01,"SE","CANHOBA","FPM - CF art. 159",234012.81
2020-01-01,"SE","CANINDE DE SAO FRANCISCO","FPM - CF art. 159",546029.9
2020-01-01,"SE","CAPELA","FPM - CF art. 159",624034.16
2020-01-01,"SE","CARIRA","FPM - CF art. 159",468025.62
2020-01-01,"SE","CARMOPOLIS","FPM - CF art. 159",390021.35
2020-01-01,"SE","CEDRO DE SAO JOAO","FPM - CF art. 159",234012.81
2020-01-01,"SE","CRISTINAPOLIS","FPM - CF art. 159",468025.62
2020-01-01,"SE","CUMBE","FPM - CF art. 159",234012.81
2020-01-01,"SE","DIVINA PASTORA","FPM - CF art. 159",234012.81
2020-01-01,"SE","ESTANCIA","FPM - CF art. 159",936051.24
2020-01-01,"SE","FEIRA NOVA","FPM - CF art. 159",234012.81
2020-01-01,"SE","FREI PAULO","FPM - CF art. 159",390021.35
2020-01-01,"SE","GARARU","FPM - CF art. 159",312017.09
2020-01-01,"SE","GENERAL MAYNARD","FPM - CF art. 159",234012.81
2020-01-01,"SE","GRACHO CARDOSO","FPM - CF art. 159",234012.81
2020-01-01,"SE","ILHA DAS FLORES","FPM - CF art. 159",234012.81
2020-01-01,"SE","INDIAROBA","FPM - CF art. 159",468025.62
2020-01-01,"SE","ITABAIANA","FPM - CF art. 159",1170064.05
2020-01-01,"SE","ITABAIANINHA","FPM - CF art. 159",702038.43
2020-01-01,"SE","ITABI","FPM - CF art. 159",234012.81
2020-01-01,"SE","ITAPORANGA D'AJUDA","FPM - CF art. 159",624034.16
2020-01-01,"SE","JAPARATUBA","FPM - CF art. 159",468025.62
2020-01-01,"SE","JAPOATA","FPM - CF art. 159",312017.09
2020-01-01,"SE","LAGARTO","FPM - CF art. 159",1248068.32
2020-01-01,"SE","LARANJEIRAS","FPM - CF art. 159",546029.9
2020-01-01,"SE","MACAMBIRA","FPM - CF art. 159",234012.81
2020-01-01,"SE","MALHADA DOS BOIS","FPM - CF art. 159",234012.81
2020-01-01,"SE","MALHADOR","FPM - CF art. 159",312017.09
2020-01-01,"SE","MARUIM","FPM - CF art. 159",468025.62
2020-01-01,"SE","MOITA BONITA","FPM - CF art. 159",312017.09
2020-01-01,"SE","MONTE ALEGRE DE SERGIPE","FPM - CF art. 159",390021.35
2020-01-01,"SE","MURIBECA","FPM - CF art. 159",234012.81
2020-01-01,"SE","NEOPOLIS","FPM - CF art. 159",468025.62
2020-01-01,"SE","NOSSA SENHORA APARECIDA","FPM - CF art. 159",234012.81
2020-01-01,"SE","NOSSA SENHORA DA GLORIA","FPM - CF art. 159",624034.16
2020-01-01,"SE","NOSSA SENHORA DAS DORES","FPM - CF art. 159",546029.9
2020-01-01,"SE","NOSSA SENHORA DE LOURDES","FPM - CF art. 159",234012.81
2020-01-01,"SE","NOSSA SENHORA DO SOCORRO","FPM - CF art. 159",2495438.45
2020-01-01,"SE","PACATUBA","FPM - CF art. 159",390021.35
2020-01-01,"SE","PEDRA MOLE","FPM - CF art. 159",234012.81
2020-01-01,"SE","PEDRINHAS","FPM - CF art. 159",234012.81
2020-01-01,"SE","PINHAO","FPM - CF art. 159",234012.81
2020-01-01,"SE","PIRAMBU","FPM - CF art. 159",234012.81
