"Mês","Município","Item transferência","Transferência","1º Decêndio","2º Decêndio","3º Decêndio","Valor total"
2023-01-01,"Brejo Grande","FPE","FUNDEB",218211.94,83626.44,193792.48,495630.86
2023-01-01,"Brejo Grande","ANP","Royalties",0,557749.93,186949.64,744699.57
2023-01-01,"Brejo Grande","FEP","Royalties",0,17409.6,8539.48,25949.08
2023-01-01,"Brejo Grande","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,154.97,154.97
2023-01-01,"Brejo Grande","COUN VAAT","FUNDEB",0,0,225035.06,225035.06
2023-01-01,"Campo do Brito","CIDE/Combustível","CIDE-Combustíveis",134.97,0,0,134.97
2023-01-01,"Campo do Brito","FPM","FPM",876309.55,338875.73,769646.26,1984831.54
2023-01-01,"Campo do Brito","ITR","ITR",1156.92,15.56,40.03,1212.51
2023-01-01,"Campo do Brito","FPM","FUNDEB",94394.43,36389.92,84242.37,215026.72
2023-01-01,"Campo do Brito","IPI-EXP","FUNDEB",122.14,60.7,33.11,215.95
2023-01-01,"Campo do Brito","ITR","FUNDEB",87.98,4.8,11.94,104.72
2023-01-01,"Campo do Brito","IPVA","FUNDEB",4707.67,11042.37,3140.63,18890.67
2023-01-01,"Campo do Brito","ITCMD","FUNDEB",648.49,644.49,233.57,1526.55
2023-01-01,"Campo do Brito","ICMS","FUNDEB",52097.61,238851.62,41194.77,332144
2023-01-01,"Campo do Brito","DEDU","FUNDEB",219366.61,84722.8,192421.56,496510.97
2023-01-01,"Campo do Brito","FPE","FUNDEB",246012.75,94280.69,218482.19,558775.63
2023-01-01,"Campo do Brito","ANP","Royalties",0,269.02,0,269.02
2023-01-01,"Campo do Brito","FEP","Royalties",0,34819.2,17078.97,51898.17
2023-01-01,"Campo do Brito","CFEM","Royalties",0,30461.95,0,30461.95
2023-01-01,"Campo do Brito","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,178.68,178.68
2023-01-01,"Campo do Brito","COUN VAAT","FUNDEB",0,0,26224.51,26224.51
2023-01-01,"Campo do Brito","COUN VAAR","FUNDEB",0,0,6432.35,6432.35
2023-01-01,"Canhoba","CIDE/Combustível","CIDE-Combustíveis",52.71,0,0,52.71
2023-01-01,"Canhoba","FPM","FPM",438154.78,169437.86,384823.13,992415.77
2023-01-01,"Canhoba","ITR","ITR",624.63,0,59.9,684.53
2023-01-01,"Canhoba","FPM","FUNDEB",40488.85,15608.83,36134.31,92231.99
2023-01-01,"Canhoba","IPI-EXP","FUNDEB",52.39,26.04,14.2,92.63
2023-01-01,"Canhoba","ITR","FUNDEB",34.26,2.06,5.12,41.44
2023-01-01,"Canhoba","IPVA","FUNDEB",1833.07,4736.44,1347.12,7916.63
2023-01-01,"Canhoba","ITCMD","FUNDEB",252.51,276.44,100.19,629.14
2023-01-01,"Canhoba","ICMS","FUNDEB",20285.75,102451.28,17669.78,140406.81
2023-01-01,"Canhoba","DEDU","FUNDEB",109694.84,42359.46,96220.75,248275.05
2023-01-01,"Canhoba","FPE","FUNDEB",105522.92,40440.07,93714.16,239677.15
2023-01-01,"Canhoba","ANP","Royalties",0,224.18,0,224.18
2023-01-01,"Canhoba","FEP","Royalties",0,17409.6,8539.48,25949.08
2023-01-01,"Canhoba","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,29.11,29.11
2023-01-01,"Canhoba","COUN VAAT","FUNDEB",0,0,96544.01,96544.01
2023-01-01,"Canindé de São Francisco","CIDE/Combustível","CIDE-Combustíveis",198.47,0,0,198.47
2023-01-01,"Canindé de São Francisco","FPM","FPM",1022361.14,395355.01,1026195.02,2443911.17
2023-01-01,"Canindé de São Francisco","ITR","ITR",398.43,0,234.77,633.2
2023-01-01,"Canindé de São Francisco","FPM","FUNDEB",301327.42,116164.5,268919.87,686411.79
2023-01-01,"Canindé de São Francisco","IPI-EXP","FUNDEB",389.89,193.78,105.7,689.37
2023-01-01,"Canindé de São Francisco","ITR","FUNDEB",276.44,15.32,38.13,329.89
2023-01-01,"Canindé de São Francisco","IPVA","FUNDEB",14792.87,35249.63,10025.58,60068.08
2023-01-01,"Canindé de São Francisco","ITCMD","FUNDEB",2037.75,2057.35,745.62,4840.72
2023-01-01,"Canindé de São Francisco","ICMS","FUNDEB",163706.02,762466,131502.6,1057674.62
2023-01-01,"Canindé de São Francisco","DEDU","FUNDEB",255689.88,98838.74,256607.43,611136.05
2023-01-01,"Canindé de São Francisco","FPE","FUNDEB",785325.91,300964.34,697442.39,1783732.64
2023-01-01,"Canindé de São Francisco","ANP","Royalties",0,302.65,0,302.65
2023-01-01,"Canindé de São Francisco","FEP","Royalties",0,40622.4,22771.96,63394.36
2023-01-01,"Canindé de São Francisco","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,8826.34,8826.34
2023-01-01,"Canindé de São Francisco","COUN VAAT","FUNDEB",0,0,210657.03,210657.03
2023-01-01,"Canindé de São Francisco","COUN VAAR","FUNDEB",0,0,41117.27,41117.27
2023-01-01,"Capela","CIDE/Combustível","CIDE-Combustíveis",209.68,0,0,209.68
2023-01-01,"Capela","FPM","FPM",1168412.74,451834.3,1026195.02,2646442.06
2023-01-01,"Capela","ITR","ITR",117.92,0,3.41,121.33
2023-01-01,"Capela","FPM","FUNDEB",280114.65,107986.79,249988.53,638089.97
2023-01-01,"Capela","IPI-EXP","FUNDEB",362.44,180.13,98.26,640.83
2023-01-01,"Capela","ITR","FUNDEB",262.5,14.24,35.44,312.18
2023-01-01,"Capela","IPVA","FUNDEB",14046.49,32768.14,9319.8,56134.43
2023-01-01,"Capela","ITCMD","FUNDEB",1934.93,1912.51,693.13,4540.57
2023-01-01,"Capela","ICMS","FUNDEB",155446.09,708790.15,122245.12,986481.36
2023-01-01,"Capela","DEDU","FUNDEB",292132.65,112958.56,256549.59,661640.8
2023-01-01,"Capela","FPE","FUNDEB",730040.76,279777.14,648344.04,1658161.94
2023-01-01,"Capela","ANP","Royalties",0,568832.76,186949.64,755782.4
2023-01-01,"Capela","FEP","Royalties",0,46425.6,22771.96,69197.56
2023-01-01,"Capela","CFEM","Royalties",0,118195.13,0,118195.13
2023-01-01,"Capela","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,888.03,888.03
2023-01-01,"Capela","COUN VAAT","FUNDEB",0,0,1862014.96,1862014.96
